chr,start,stop,ID,name,comment
48,11105245,11253053,RC48G003410,SEMA5A,Sema domain
48,11271925,11281780,RC48G003420,unknown,Si dkey-118j18.2
48,11283484,11286250,RC48G003430,TIMM21,Translocase of inner mitochondrial membrane 21 homolog (yeast)
48,11292630,11388776,RC48G003440,NETO1,Neuropilin (NRP) and tolloid (TLL)-like 1
48,11478727,11486231,RC48G003450,FBXO15,F-box protein 15
48,11491614,11493345,RC48G003460,CBLN2,Cerebellin 2b precursor
48,11656951,11658528,RC48G003470,SOCS6,suppressor of cytokine signaling
48,11688546,11690252,RC48G003480,RTTN,Rotatin
48,11696900,11711395,RC48G003490,RTTN,Rotatin
48,11711958,11716760,RC48G003500,CD226,CD226 molecule
48,11720923,11804562,RC48G003510,DOK6,Docking protein 6
48,11820186,11830293,RC48G003520,CRISPLD1,Cysteine-rich secretory protein LCCL
48,11849993,11853269,RC48G003530,PI15,Peptidase inhibitor
48,11933905,11939552,RC48G003540,GDAP1,Ganglioside-induced differentiation-associated protein 1
48,11941700,11984606,RC48G003550,JPH1,Junctophilin 1a
48,11998514,12007133,RC48G003560,zfhx2,Zinc finger homeobox
48,12010983,12017352,RC48G003570,PABPN1,poly(A) binding protein
48,12020188,12022835,RC48G003580,NGDN,Neuroguidin
48,12049069,12091724,RC48G003590,NCOA2,Nuclear receptor coactivator
48,12143381,12150254,RC48G003600,TRAM1,Translocating chain-associating membrane protein 1
48,12223564,12258323,RC48G003610,EYA1,Eyes absent homolog
48,12312940,12316829,RC48G003620,unknown,unknown
48,12340546,12366980,RC48G003630,TRPA1,Transient receptor potential cation channel
48,12426250,12536931,RC48G003640,KCNB2,Potassium voltage-gated channel
48,12552523,12557750,RC48G003650,SBSPON,Somatomedin B and thrombospondin
48,12563243,12565347,RC48G003660,unknown,unknown
48,12568548,12577921,RC48G003670,RDH10,Retinol dehydrogenase
48,12584290,12709806,RC48G003680,STAU2,Staufen
48,12717955,12727434,RC48G003690,UBE2W,ubiquitin-conjugating enzyme
48,12728981,12729633,RC48G003700,TCEB1,Transcription elongation factor B
48,12736907,12745351,RC48G003710,DCAF11,DDB1 and CUL4 associated factor 11
48,12749034,12752831,RC48G003720,PSME1,proteasome activator
48,12756800,12768699,RC48G003730,pck2,Phosphoenolpyruvate carboxykinase
48,12834862,12840301,RC48G003740,FEN1,Structure-specific nuclease with 5'-flap endonuclease and 5'-3' exonuclease activities involved in DNA replication and repair. During DNA replication
48,12840880,12849781,RC48G003750,TM9SF1,transmembrane 9 superfamily member
48,12852237,12854885,RC48G003760,NANOG,homeobox
48,12882515,12895372,RC48G003770,PDCD6,programmed cell death
48,12993506,13042548,RC48G003780,DAP1,Discs
48,13049168,13055440,RC48G003790,TGIF1,Transforming growth factor-beta-induced factor 1
48,13058989,13060299,RC48G003800,OTUD1,OTU deubiquitinase 1
48,13150025,13204835,RC48G003810,unknown,Si ch211-285f17.1
48,13248999,13256297,RC48G003820,UBA5,Ubiquitin-like modifier activating enzyme 5
48,13257521,13329164,RC48G003830,TOPBP1,Topoisomerase (DNA) II binding protein 1
48,13342237,13345855,RC48G003840,CDV3,Carnitine deficiency-associated gene expressed in ventricle 3
48,13347593,13370153,RC48G003850,VPS41,Vacuolar protein sorting 41 homolog (S. cerevisiae)
48,13382508,13486209,RC48G003860,POU6F2,POU class 6 homeobox 2
48,13521067,13523380,RC48G003870,YAE1D1,Family with sequence similarity 105
48,13529099,13539645,RC48G003880,OTULIN,Family with sequence similarity 105
48,13541488,13561327,RC48G003890,ANKH,ANKH inorganic pyrophosphate transport regulator
48,13567432,13569047,RC48G003900,MYC,MYC proto-oncogene
48,13651202,13651525,RC48G003910,unknown,unknown
48,13734846,13754349,RC48G003920,FAM49B,Family with sequence similarity 49
48,13862761,13950640,RC48G003930,ASAP1,ArfGAP with SH3 domain
48,13957144,13959953,RC48G003940,unknown,GTPase IMAP family member 4-like isoform X1
48,14163337,14163897,RC48G003950,unknown,K02A2.6-like
48,14228866,14230023,RC48G003960,ACKR4,Belongs to the G-protein coupled receptor 1 family
48,14309680,14416244,RC48G003970,PRPF4B,PRP4 pre-mRNA processing factor 4 homolog
48,14421688,14680159,RC48G003980,GLI3,Transcriptional activator
48,14680176,14714243,RC48G003990,unknown,unknown
48,14768634,14774631,RC48G004000,CCR9,Belongs to the G-protein coupled receptor 1 family
48,14955572,14955898,RC48G004010,unknown,unknown
48,15451427,15616781,RC48G004020,GNAL,Guanine nucleotide binding protein (G protein)
48,15765086,15844825,RC48G004030,ELOVL2,Catalyzes the first and rate-limiting reaction of the four that constitute the long-chain fatty acids elongation cycle. This endoplasmic reticulum-bound enzymatic process
48,15957518,15961972,RC48G004040,GCM2,Glial cells missing homolog 2 (Drosophila)
48,16586448,16616205,RC48G004050,mak,Male germ cell-associated kinase
48,16616907,16619141,RC48G004060,TMEM14C,Transmembrane protein 14Ca
48,16631470,16637398,RC48G004070,TFAP2A,Transcription factor
48,17670147,17678848,RC48G004080,SLC35B3,Solute carrier family 35
48,17761480,17775873,RC48G004090,EEF1E1,Eukaryotic translation elongation factor 1
48,17823487,17839414,RC48G004100,TXNDC5,Belongs to the protein disulfide isomerase family
48,17842393,17898601,RC48G004110,BMP6,Bone morphogenetic protein 6
48,17937033,17962087,RC48G004120,PTPRH,Receptor-type tyrosine-protein phosphatase
48,17965134,17967371,RC48G004130,FTL,Stores iron in a soluble
48,17972104,17995872,RC48G004140,PTRF,Polymerase I and transcript release
48,18005138,18032527,RC48G004150,ATP6V0A1,Essential component of the vacuolar proton pump (V- ATPase)
48,18032555,18061141,RC48G004160,GALNT11,polypeptide N-acetylgalactosaminyltransferase
48,18075891,18216201,RC48G004170,KMT2C,Histone-lysine N-methyltransferase
48,18221848,18223944,RC48G004180,unknown,unknown
48,18463571,18770094,RC48G004190,DPP6,Dipeptidyl aminopeptidase-like protein
48,18777826,18785767,RC48G004200,PRTFDC1,Phosphoribosyl transferase domain containing 1
48,18843627,18907520,RC48G004210,ARHGAP21,Rho GTPase activating protein 21a
48,18926865,19041456,RC48G004220,GPR158,G protein-coupled receptor 158a
48,19075351,19083119,RC48G004230,unknown,Annexin A13
48,19142967,19144944,RC48G004240,unknown,unknown
48,19151219,19207490,RC48G004250,MYO3A,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family
48,19210585,19222610,RC48G004260,GAD2,Glutamate decarboxylase 2
48,19257309,19270664,RC48G004270,APBB1IP,Amyloid beta (A4) precursor protein-binding
48,19273955,19280145,RC48G004280,PDSS1,Prenyl (decaprenyl) diphosphate synthase
48,19281937,19331186,RC48G004290,ABI1,Abl-interactor
48,19332669,19342516,RC48G004300,ACBD5,acyl-CoA-binding domain-containing protein
48,19345395,19357931,RC48G004310,MASTL,Microtubule associated serine threonine kinase-like
48,19364208,19399669,RC48G004320,TRPC1,Transient receptor potential cation channel
48,19545209,19545562,RC48G004330,unknown,unknown
48,19617808,19619013,RC48G004340,CHST2,Belongs to the sulfotransferase 1 family
48,19707239,19728858,RC48G004350,C3orf58,Chromosome 3 open reading frame 58
48,20085879,20125772,RC48G004360,PLOD2,5-dioxygenase 2
48,20151879,20155208,RC48G004370,PLSCR1,May mediate accelerated ATP-independent bidirectional transbilayer migration of phospholipids upon binding calcium ions that results in a loss of phospholipid asymmetry in the plasma membrane
48,20269366,20273105,RC48G004380,ZIC4,Zic family member 4
48,20277748,20279968,RC48G004390,ZIC1,Zic family member 1
48,20557419,20559146,RC48G004400,FZD8,Belongs to the G-protein coupled receptor Fz Smo family
48,20575217,20617990,RC48G004410,CCNY,Belongs to the cyclin family
48,20748312,20752581,RC48G004420,KLF6,Kruppel-like factor 6a
48,20857894,20885029,RC48G004430,PFKP,Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1
48,21101327,21272599,RC48G004440,ADARB2,Adenosine deaminase
48,21278365,21309857,RC48G004450,WDR37,WD repeat domain 37
48,21313552,21316398,RC48G004460,IDI1,Isopentenyl-diphosphate delta isomerase 1
48,21350238,21351482,RC48G004470,SLC35G2,solute carrier family 35 member
48,21380649,21395295,RC48G004480,NCK1,NCK adaptor protein
48,21628653,21637179,RC48G004490,INHBA,Inhibin
48,21692819,21697064,RC48G004500,NRN1,Neuritin
48,21841493,21871790,RC48G004510,FARS2,phenylalanyl-tRNA synthetase 2
48,21997666,22000303,RC48G004520,CYB5A,Cytochrome b5 type A (microsomal)
48,22037131,22050066,RC48G004530,FAM69C,Family with sequence similarity 69 member C
48,22061324,22074453,RC48G004540,unknown,CUB and zona pellucida-like domain-containing protein
48,22113164,22117396,RC48G004550,TUBB6,Tubulin is the major constituent of microtubules. It binds two moles of GTP
48,22147148,22148016,RC48G004560,LY86,positive regulation of lipopolysaccharide-mediated signaling pathway
48,22152868,22196857,RC48G004570,RREB1,Ras responsive element binding protein
48,22200720,22209359,RC48G004580,unknown,Zinc finger protein
48,22210513,22227553,RC48G004590,CUL2,Belongs to the cullin family
48,22232539,22647300,RC48G004600,PARD3,partitioning defective 3 homolog
48,22813094,22893691,RC48G004610,NRP1,Belongs to the neuropilin family
48,22898543,22922729,RC48G004620,FBXL7,F-box and leucine-rich repeat protein 7
48,22926879,22932753,RC48G004630,unknown,Component of the Mediator complex
48,22933343,22937693,RC48G004640,unknown,unknown
48,22937788,22943148,RC48G004650,RALA,V-ral simian leukemia viral oncogene homolog Aa (ras related)
48,22948993,22966045,RC48G004660,CDK13,Cyclin-dependent kinase 13
48,22970278,23079729,RC48G004670,unknown,Piezo-type mechanosensitive ion channel component
48,23082759,23092479,RC48G004680,IMPA2,Inositol(myo)-1(or 4)-monophosphatase 2
48,23093676,23114803,RC48G004690,STK17A,Serine threonine-protein kinase
48,23117909,23171107,RC48G004700,HECW1,HECT
48,23345908,23386182,RC48G004710,VSTM2A,V-set and transmembrane
48,23658892,23691778,RC48G004720,VOPP1,Vesicular
48,23699282,23720316,RC48G004730,LANCL2,LanC lantibiotic synthetase component C-like 2 (bacterial)
48,23730026,23753273,RC48G004740,TGFBR1,Transforming growth factor
48,23792538,23823617,RC48G004750,RECK,protein with kazal
48,23827487,23887415,RC48G004760,COL15A1,collagen
48,23902173,23938035,RC48G004770,DNAJC13,homolog subfamily C member 13
48,23938924,23941933,RC48G004780,unknown,Tripartite motif containing 47
48,23946226,23949867,RC48G004790,DSEL,Dermatan sulfate epimerase-like
48,23955996,23970115,RC48G004800,TMX3,transmembrane protein 3
48,24011466,24100217,RC48G004810,cdh7,Cadherins are calcium-dependent cell adhesion proteins
49,33529,79074,RC49G000010,SLC22A5,Solute carrier family 22 (organic cation transporter)
49,83730,97980,RC49G000020,unknown,Solute carrier family 22
49,111545,118127,RC49G000030,SAP30L,histone deacetylase complex subunit
49,124270,147789,RC49G000040,GALNT10,polypeptide N-acetylgalactosaminyltransferase
49,151191,169111,RC49G000050,ACSL6,acyl-CoA synthetase long-chain family member 6
49,175707,177213,RC49G000060,IRF1,Interferon regulatory factor
49,179701,200962,RC49G000070,unknown,unknown
49,202199,206105,RC49G000080,SLC22A5,Solute carrier family 22 (organic cation carnitine transporter)
49,207117,214452,RC49G000090,SAR1B,Belongs to the small GTPase superfamily. SAR1 family
49,214580,226765,RC49G000100,SEC24A,SEC24 homolog A
49,236946,239426,RC49G000110,CAM,Calcium signal-modulating cyclophilin ligand
49,241333,260797,RC49G000120,DDX46,DEAD (Asp-Glu-Ala-Asp) box polypeptide 46
49,265115,265727,RC49G000130,unknown,unknown
49,267133,269321,RC49G000140,TXNDC15,Thioredoxin domain containing 15
49,272043,288327,RC49G000150,PCBD2,Pterin-4 alpha-carbinolamine dehydratase dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2
49,296231,301787,RC49G000160,PITX1,Paired-like homeodomain transcription factor 1
49,421077,438217,RC49G000170,LARP1,La ribonucleoprotein domain family
49,443511,446077,RC49G000180,WDR55,WD repeat domain 55
49,446993,451847,RC49G000190,Pdh,Belongs to the short-chain dehydrogenases reductases (SDR) family
49,454477,461291,RC49G000200,KIF20A,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
49,463757,467621,RC49G000210,SH3KBP1,negative regulation of transforming growth factor beta1 production
49,468637,477555,RC49G000220,LIPH,Lipase
49,478914,529810,RC49G000230,unknown,RNA-binding protein 7
49,574765,581417,RC49G000240,CCT6A,Chaperonin containing TCP1
49,583271,589974,RC49G000250,RNF14,Ring finger protein 14
49,601697,636591,RC49G000260,GABRG2,Gamma-aminobutyric acid (GABA) A receptor
49,656289,674483,RC49G000270,GABRA1,Gamma-aminobutyric acid (GABA) A receptor
49,695499,715168,RC49G000280,GABRA6,Gamma-aminobutyric acid (GABA) A receptor
49,740613,806711,RC49G000290,GABRB2,Gamma-aminobutyric acid (GABA) A receptor
49,976454,1003494,RC49G000300,SH3PXD2B,SH3 and PX
49,1007298,1045074,RC49G000310,STK10,Serine threonine kinase 10
49,1116679,1135350,RC49G000320,DPYSL3,Dihydropyrimidinase-like 3
49,1148493,1161938,RC49G000330,JAKMIP2,Janus kinase and microtubule interacting protein 2
49,1162031,1178123,RC49G000340,P4HA2,procollagen-proline 4-dioxygenase activity
49,1179801,1194468,RC49G000350,P4HA2,Procollagen-proline
49,1205377,1211784,RC49G000360,unknown,Organic anion transporter X
49,1244912,1270230,RC49G000370,JADE2,Jade family PHD finger 2
49,1281445,1286575,RC49G000380,UBE2B,ubiquitin-conjugating enzyme
49,1289228,1296374,RC49G000390,ppp2ca,positive regulation of microtubule binding
49,1301694,1303969,RC49G000400,SKP1,S-phase kinase-associated protein 1
49,1307779,1353482,RC49G000410,TCF7,Transcription factor 7
49,1387081,1395189,RC49G000420,VDAC1,Voltage-dependent anion channel 1
49,1396609,1400668,RC49G000430,C5orf15,Chromosome 5 open reading frame 15
49,1467494,1646147,RC49G000440,FSTL4,Follistatin-like 4
49,1692319,1762491,RC49G000450,RAPGEF6,Rap guanine nucleotide exchange factor
49,1769695,1793529,RC49G000460,FNIP1,Folliculin interacting protein 1
49,1800619,1814095,RC49G000470,HSPA4,Belongs to the heat shock protein 70 family
49,1818636,1820670,RC49G000480,ZCCHC10,Zinc finger
49,1829018,1851356,RC49G000490,AFF4,AF4 FMR2 family
49,1885552,1897244,RC49G000500,SHROOM1,Shroom family member 1
49,1902150,1915432,RC49G000510,SEPT8,Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin- like GTPase superfamily. Septin GTPase family
49,1917122,1921952,RC49G000520,CCNI2,Cyclin I family
49,1934426,1950791,RC49G000530,STK26,Serine threonine protein kinase MST4
49,1953895,1961964,RC49G000540,TMEM185A,Transmembrane protein 185B
49,1963518,1966901,RC49G000550,ANKRD46,ankyrin repeat
49,1967682,1974111,RC49G000560,ATG4A,Cysteine protease required for the cytoplasm to vacuole transport (Cvt) and autophagy
49,1980424,1985231,RC49G000570,unknown,Insulin receptor substrate
49,1991367,1993761,RC49G000580,unknown,cell differentiation
49,2007374,2008354,RC49G000590,unknown,7 transmembrane receptor (rhodopsin family)
49,2016540,2031363,RC49G000600,wve-1,wiskott-Aldrich syndrome protein family member 3-like
49,2031376,2040153,RC49G000610,HTR2C,5-hydroxytryptamine (serotonin) receptor 2C
49,2050933,2058901,RC49G000620,TMLHE,Trimethyllysine hydroxylase
49,2060679,2068396,RC49G000630,DKC1,Dyskeratosis congenita 1
49,2074245,2108105,RC49G000640,PDLIM4,PDZ and LIM domain
49,2142196,2158435,RC49G000650,CSF1R,factor 1 receptor
49,2187297,2226855,RC49G000660,CAMK2A,Calcium calmodulin-dependent protein kinase
49,2235998,2239425,RC49G000670,CDX1,homeobox
49,2245472,2248974,RC49G000680,ARSI,Arylsulfatase family
49,2250584,2253422,RC49G000690,NDUFA2,Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I)
49,2266460,2289958,RC49G000700,AMMECR1L,Alport syndrome
49,2295194,2307874,RC49G000710,TMEM164,Transmembrane protein 164
49,2323796,2327082,RC49G000720,FUNDC2,Fun14 domain containing 2
49,2328000,2328308,RC49G000730,CMC4,cx9C motif-containing protein 4
49,2330107,2333221,RC49G000740,BRCC3,BRCA1 BRCA2-containing complex
49,2402765,2526239,RC49G000750,GABRA3,Gamma-aminobutyric acid (GABA) A receptor
49,2855019,2860912,RC49G000760,NDFIP1,Nedd4 family interacting protein 1
49,2912376,2913311,RC49G000770,SPRY4,Sprouty (Drosophila) homolog 4
49,2948585,3026621,RC49G000780,ARHGAP26,Rho GTPase activating protein 26
49,3030742,3081719,RC49G000790,NR3C1,Nuclear receptor subfamily 3
49,3141295,3145415,RC49G000800,YIPF5,Yip1 domain family member 5
49,3207565,3207885,RC49G000810,unknown,unknown
49,3338288,3341736,RC49G000820,PLAC8L1,PLAC8-like 1
49,3344252,3368227,RC49G000830,LARS,Belongs to the class-I aminoacyl-tRNA synthetase family
49,3369865,3391158,RC49G000840,RBM27,RNA binding motif protein 27
49,3407721,3409017,RC49G000850,POU4F3,POU domain
49,3421364,3422068,RC49G000860,unknown,unknown
49,3423940,3448825,RC49G000870,RAD50,repair protein
49,3453814,3455232,RC49G000880,unknown,unknown
49,3466755,3468083,RC49G000890,DRD1,Belongs to the G-protein coupled receptor 1 family
49,3607491,3609021,RC49G000900,MSX2,Muscle segment homeobox
49,3720155,3761971,RC49G000910,HGNC:24955,HMP19 protein
49,3774127,3795893,RC49G000920,CPEB4,Cytoplasmic polyadenylation element binding protein 4
49,3858799,3859788,RC49G000930,BOD1,Biorientation of chromosomes in cell division 1
49,3874018,3882321,RC49G000940,unknown,Stanniocalcin family
49,3886161,3888906,RC49G000950,BNIP1,BCL2 adenovirus E1B interacting protein 1b
49,3897244,3903629,RC49G000960,CREBRF,CREB3 regulatory factor
49,3987151,4029529,RC49G000970,PPP2R2B,regulatory subunit B
49,4031057,4044919,RC49G000980,TCERG1,Transcription elongation regulator
49,4048503,4084347,RC49G000990,CLINT1,Clathrin interactor
49,4167137,4292089,RC49G001000,EBF1,Early B-cell factor
49,4302307,4325464,RC49G001010,RNF145,RING finger protein
49,4332313,4356768,RC49G001020,MAP4K2,Mitogen-activated protein kinase kinase kinase kinase
49,4360038,4360791,RC49G001030,CXorf40B,Chromosome X open reading frame
49,4361697,4382446,RC49G001040,MTMR1,Belongs to the protein-tyrosine phosphatase family. Non-receptor class myotubularin subfamily
49,4382468,4383510,RC49G001050,HMGB3,High-mobility group box
49,4404688,4436745,RC49G001060,TRPC5,Transient receptor potential
49,4513149,4662061,RC49G001070,DACH2,Dachshund
49,4671726,4711671,RC49G001080,CHM,Choroideremia (Rab escort protein 1)
49,4721781,4723410,RC49G001090,unknown,unknown
49,4750895,4754219,RC49G001100,aldoc,fructose-bisphosphate
49,4758166,4760804,RC49G001110,SRSF1,Serine arginine-rich splicing factor
49,4761424,4762285,RC49G001120,unknown,unknown
49,4767242,4768585,RC49G001130,DYNLL2,regulation of ATP-dependent microtubule motor activity
49,4770951,4785944,RC49G001140,HEATR6,HEAT repeat containing 6
49,4792542,4803265,RC49G001150,HNF1B,HNF1 homeobox Ba
49,4812324,4820799,RC49G001160,DDX52,DEAD (Asp-Glu-Ala-Asp) box polypeptide 52
49,4891459,4901068,RC49G001170,TRAF4,TNF receptor-associated factor
49,4903329,4916598,RC49G001180,ALDH3A2,Aldehyde dehydrogenase 3 family
49,4924660,4932033,RC49G001190,SLC13A2,Solute carrier family 13 (sodium-dependent dicarboxylate transporter)
49,4934633,4955723,RC49G001200,UNC119,unc-119 homolog
49,4958691,4962622,RC49G001210,unknown,Belongs to the beta gamma-crystallin family
49,4964102,4974907,RC49G001220,CPD,Carboxypeptidase D
49,4988947,4989901,RC49G001230,unknown,Tumor suppressor candidate 5
49,4997745,4999098,RC49G001240,unknown,unknown
49,5001374,5026821,RC49G001250,AIFM3,apoptosis-inducing factor
49,5034310,5046197,RC49G001260,CLUH,Clustered mitochondria (cluA CLU1) homolog
49,5046338,5061203,RC49G001270,PAFAH1B1,Positively regulates the activity of the minus-end directed microtubule motor protein dynein. May enhance dynein- mediated microtubule sliding by targeting dynein to the microtubule plus end. Required for several dynein- and microtubule-dependent processes such as the maintenance of Golgi integrity
49,5069874,5086587,RC49G001280,unknown,MAX binding protein b
49,5092678,5099361,RC49G001290,SEPT4,Belongs to the TRAFAC class TrmE-Era-EngA-EngB-Septin- like GTPase superfamily. Septin GTPase family
49,5100662,5107047,RC49G001300,limk1,LIM domain kinase
49,5113756,5114321,RC49G001310,MRPS17,Ribosomal protein S17
49,5115738,5120199,RC49G001320,FAM114A2,Family with sequence similarity 114
49,5121273,5122565,RC49G001330,PGRMC1,Progesterone receptor membrane component 1
49,5124720,5125606,RC49G001340,COX7B,Cytochrome c oxidase subunit
49,5127294,5133325,RC49G001350,PGK1,Phosphoglycerate kinase 1
49,5137424,5171285,RC49G001360,AMOT,Angiomotin
49,5174707,5179448,RC49G001370,unknown,Mitochondrial and peroxisomal fission factor Mff
49,5180894,5182717,RC49G001380,unknown,unknown
49,5186597,5189761,RC49G001390,PRRG3,Proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)
49,5192339,5193694,RC49G001400,RIPPLY1,Transcription Regulator
49,5208216,5209016,RC49G001410,CLDN14,Plays a major role in tight junction-specific obliteration of the intercellular space
49,5210931,5216635,RC49G001420,RBM41,RNA binding motif protein 41
49,5218229,5253873,RC49G001430,KLF8,factor 8
49,5261271,5277383,RC49G001440,KLF5,Kruppel-like factor 5 like
49,5331177,5332691,RC49G001450,acj6,POU domain protein
49,5423839,5424690,RC49G001460,SPRY3,Sprouty homolog
49,5455089,5475260,RC49G001470,POF1B,Premature ovarian failure
49,5484913,5495397,RC49G001480,SLC25A14,Solute carrier family 25 (mitochondrial carrier
49,5495441,5496949,RC49G001490,unknown,unknown
49,5532395,5556207,RC49G001500,SIAH2,E3 ubiquitin-protein ligase that mediates ubiquitination and subsequent proteasomal degradation of target proteins. E3 ubiquitin ligases accept ubiquitin from an E2 ubiquitin- conjugating enzyme in the form of a thioester and then directly transfers the ubiquitin to targeted substrates
49,5565485,5569365,RC49G001510,TAF9B,TAF9 RNA polymerase II
49,5577031,5579558,RC49G001520,RAB24,RAB24
49,5583339,5613681,RC49G001530,NSD1,Histone-lysine N-methyltransferase
49,5676980,5684665,RC49G001540,FGFR4,Fibroblast growth factor receptor
49,5723042,5727763,RC49G001550,ZNF346,zinc finger protein
49,5728060,5744548,RC49G001560,UIMC1,Ubiquitin interaction motif containing 1
49,5750603,5761451,RC49G001570,unknown,AT-rich interactive domain-containing protein 5B-like
49,5854141,5861685,RC49G001580,PRR7,Proline rich 7 (synaptic)
49,6003198,6165631,RC49G001590,KIF4A,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
49,6241676,6466062,RC49G001600,RNF121,Ring finger protein 121
49,6709733,6829432,RC49G001610,SSH2,Slingshot homolog
49,6835269,6838674,RC49G001620,CORO6,Belongs to the WD repeat coronin family
49,6849469,6863595,RC49G001630,TAOK1,TAO kinase 1
49,6863632,6897322,RC49G001640,unknown,unknown
49,6914700,6919887,RC49G001650,PCYT1B,Phosphate cytidylyltransferase 1
49,6994760,6998351,RC49G001660,CCDC82,coiled-coil domain-containing protein 82
49,6998897,7000647,RC49G001670,POMP,Proteasome maturation protein
49,7005026,7006311,RC49G001680,unknown,unknown
49,7011166,7050595,RC49G001690,APBB3,Amyloid beta (A4) precursor protein-binding
49,7052887,7056613,RC49G001700,unknown,Domain of unknown function (DUF4535)
49,7058528,7060467,RC49G001710,unknown,CD74 molecule
49,7070172,7071862,RC49G001720,RPS14,Ribosomal protein S11
49,7077060,7108257,RC49G001730,NDST1,N-deacetylase N-sulfotransferase (heparan glucosaminyl)
49,7173178,7181508,RC49G001740,RBM22,RNA binding motif protein 22
49,7197505,7202235,RC49G001750,unknown,Belongs to the small GTPase superfamily. Arf family
49,7224721,7245357,RC49G001760,RGS14,regulator of G-protein signaling
49,7250746,7263903,RC49G001770,SLC34A1,Na+/Pi-cotransporter
49,7346148,7354256,RC49G001780,CNOT6,CCR4-NOT transcription complex subunit
49,7387083,7461398,RC49G001790,ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif
49,7530904,7531725,RC49G001800,unknown,Si dkeyp-72g9.4
49,7535945,7542201,RC49G001810,KIAA1191,Zgc 123105
49,7549154,7568860,RC49G001820,GFPT2,Glutamine-fructose-6-phosphate transaminase 2
49,7596132,7606677,RC49G001830,MAPK9,Mitogen-activated protein kinase 9
49,7624301,7631901,RC49G001840,CLK4,Belongs to the protein kinase superfamily
49,7633905,7726960,RC49G001850,unknown,unknown
49,7735606,7745029,RC49G001860,MAT2B,Regulatory subunit of S-adenosylmethionine synthetase 2
49,8290671,8296371,RC49G001870,unknown,carbonic anhydrase
49,8298505,8306581,RC49G001880,ASL,Argininosuccinate lyase
49,8307618,8314730,RC49G001890,CRCP,Calcitonin gene-related peptide-receptor component protein
49,8315003,8318633,RC49G001900,tpst1,Tyrosylprotein sulfotransferase 1
49,8323862,8330717,RC49G001910,ALOXE3,Arachidonate lipoxygenase 3
49,8350933,8364547,RC49G001920,st6gal1,ST6 beta-galactosamide alpha-2
49,8378532,8411313,RC49G001930,RAP1GAP2,RAP1 GTPase activating protein
49,8419747,8429076,RC49G001940,C17orf85,Chromosome 17 open reading frame 85
49,8430011,8442242,RC49G001950,PGAP2,Post-GPI attachment to proteins
49,8443423,8443998,RC49G001960,RHOG,Belongs to the small GTPase superfamily. Rho family
49,8450591,8480388,RC49G001970,STIM1,stromal interaction molecule
49,8482406,8499836,RC49G001980,SLC6A7,Solute carrier family 6 (neurotransmitter transporter)
49,8525400,8532436,RC49G001990,RRM1,Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides
49,8534562,8541256,RC49G002000,Trpc2,Transient receptor potential cation channel
49,8542617,8544935,RC49G002010,Trpc2,Transient receptor potential cation channel
49,8554201,8563667,RC49G002020,CLCN5,Chloride channel 5
49,8566906,8567952,RC49G002030,leap2,Liver-expressed antimicrobial peptide
49,8569590,8582812,RC49G002040,PHKA1,Phosphorylase b kinase catalyzes the phosphorylation of serine in certain substrates
49,8584516,8598103,RC49G002050,unc-11,Phosphatidylinositol-binding clathrin assembly protein-like
49,8599432,8601801,RC49G002060,glo-1,RAB38c
49,8603200,8605729,RC49G002070,RAB39B,RAB39B
49,8609322,8615432,RC49G002080,SLC7A3,Solute carrier family 7 (cationic amino acid transporter
49,8628892,8633097,RC49G002090,SNX12,Sorting nexin 12
49,8634847,8653727,RC49G002100,AFAP1L1,Actin filament associated protein 1-like 1b
49,8655101,8658089,RC49G002110,GRPEL2,Belongs to the GrpE family
49,8659483,8660278,RC49G002120,NHP2,H ACA ribonucleoprotein complex subunit
49,8673965,8675194,RC49G002130,FOXI1,forkhead box
49,8677707,8685047,RC49G002140,LCP2,Lymphocyte cytosolic protein
49,8688420,8694905,RC49G002150,ZMAT2,zinc finger
49,8695576,8697520,RC49G002160,unknown,Zgc 158856
49,8698462,8706331,RC49G002170,FAM53C,Family with sequence similarity 53
49,8726725,8731953,RC49G002180,unknown,Hepatitis A virus cellular receptor
49,8765585,8785809,RC49G002190,ADRA1B,Adrenergic
49,8790346,8797531,RC49G002200,PWWP2A,PWWP domain containing 2A
49,8800419,8801933,RC49G002210,FABP6,Fatty acid binding protein 6
49,8806432,8816478,RC49G002220,CCNJL,Belongs to the cyclin family
49,8829957,8850198,RC49G002230,PFDN1,Prefoldin subunit 1
49,8855083,8856866,RC49G002240,HBEGF,EGF-like growth factor
49,8858076,8865651,RC49G002250,HNRNPH1,heterogeneous nuclear ribonucleoprotein
49,8868194,8878260,RC49G002260,BRD8,Bromodomain containing 8
49,8880494,8887291,RC49G002270,DNAJC18,homolog subfamily C member
